niche_id,tool,domain,meta_lookup_url,meta_active_ads,meta_ads_60d,meta_ads_120d,meta_platforms,meta_cta,google_lookup_url,google_advertiser_page_url,google_ad_count,google_formats,google_overlap_90d_pass,linkedin_lookup_url,linkedin_present,linkedin_date_ranges,headcount_bonus,headcount_bonus_evidence_url,direct_response_cta,verified_score,pending_signals,notes
93,Elromco,elromco.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Elromco&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=elromco.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Elromco,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,Blackpurl,blackpurl.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Blackpurl&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=blackpurl.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Blackpurl,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,DX1,dx1app.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=DX1&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=dx1app.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=DX1,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,EverLogic,everlogic.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=EverLogic&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=everlogic.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=EverLogic,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,Lightspeed DMS,lightspeeddms.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Lightspeed%20DMS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=lightspeeddms.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Lightspeed%20DMS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,ZiiDMS,ziidms.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=ZiiDMS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=ziidms.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=ZiiDMS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,BiT DMS,bitdms.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=BiT%20DMS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=bitdms.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=BiT%20DMS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
101,DealerClick,dealerclick.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=DealerClick&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=dealerclick.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=DealerClick,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,CleanCloud,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=CleanCloud&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a search result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=CleanCloud,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,SMRT Systems,smrtsystems.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=SMRT%20Systems&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=smrtsystems.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=SMRT%20Systems,unverified (host blocked),unverified (host blocked),2,https://www.crunchbase.com/organization/smrt-systems,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
108,Enlite POS (DARK),darkpos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Enlite%20POS%20%28DARK%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=darkpos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Enlite%20POS%20%28DARK%29,unverified (host blocked),unverified (host blocked),2,https://softwarefinder.com/retail/enlite-pos,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
108,Cleantie (Computer Systems Int'l),cleantie.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Cleantie%20%28Computer%20Systems%20Int%27l%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=cleantie.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Cleantie%20%28Computer%20Systems%20Int%27l%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,Geelus,geelus.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Geelus&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=geelus.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Geelus,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,DragonPOS,dragonpos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=DragonPOS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=dragonpos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=DragonPOS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,Xplor Spot,xplorspot.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Xplor%20Spot&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=xplorspot.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Xplor%20Spot,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
108,Clover (dry cleaning),clover.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Clover%20%28dry%20cleaning%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=clover.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Clover%20%28dry%20cleaning%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,Bottle POS (POS Nation),bottlepos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Bottle%20POS%20%28POS%20Nation%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=bottlepos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Bottle%20POS%20%28POS%20Nation%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,KORONA POS (COMBASE USA),koronapos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=KORONA%20POS%20%28COMBASE%20USA%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=koronapos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=KORONA%20POS%20%28COMBASE%20USA%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,mPower Beverage (InfoSolve),mpowerbeverage.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=mPower%20Beverage%20%28InfoSolve%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=mpowerbeverage.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=mPower%20Beverage%20%28InfoSolve%29,unverified (host blocked),unverified (host blocked),2,https://www.crunchbase.com/organization/mpower-beverage-software,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
115,Cheers POS,cheerspos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Cheers%20POS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=cheerspos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Cheers%20POS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,NRS (National Retail Solutions),nrsplus.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=NRS%20%28National%20Retail%20Solutions%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=nrsplus.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=NRS%20%28National%20Retail%20Solutions%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,Heartland LiquorPOS,liquorpos.clearsolutionsip.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Heartland%20LiquorPOS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=liquorpos.clearsolutionsip.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Heartland%20LiquorPOS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
115,RetailzPOS,retailzpos.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=RetailzPOS&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=retailzpos.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=RetailzPOS,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,PlotBox,plotbox.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=PlotBox&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=plotbox.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=PlotBox,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,CemSites,cemsites.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=CemSites&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=cemsites.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=CemSites,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,Cemify,cemify.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Cemify&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=cemify.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Cemify,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,CemeteryBase,cemeterybase.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=CemeteryBase&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=cemeterybase.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=CemeteryBase,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,byondpro (OpusXenta),unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=byondpro%20%28OpusXenta%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a search result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=byondpro%20%28OpusXenta%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,Cemetery Workstation (allfuneral.com),allfuneral.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Cemetery%20Workstation%20%28allfuneral.com%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=allfuneral.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Cemetery%20Workstation%20%28allfuneral.com%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,Halcyon,halcyondcms.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Halcyon&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=halcyondcms.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Halcyon,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
122,Pontem Cemetery Data Manager,unverified,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Pontem%20Cemetery%20Data%20Manager&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (domain not seen in a search result),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Pontem%20Cemetery%20Data%20Manager,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,Tattoo Studio Pro,tattoostudiopro.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Tattoo%20Studio%20Pro&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tattoostudiopro.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Tattoo%20Studio%20Pro,unverified (host blocked),unverified (host blocked),2,https://getlatka.com/companies/tattoostudiopro.com/team,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
129,Porter,getporter.io,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Porter&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=getporter.io,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Porter,unverified (host blocked),unverified (host blocked),2,https://pitchbook.com/profiles/company/529312-15,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
129,TattooPro (Punchey),tattoopro.io,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TattooPro%20%28Punchey%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=tattoopro.io,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TattooPro%20%28Punchey%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,Twizzlo,twizzlo.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Twizzlo&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=twizzlo.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Twizzlo,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,MyTattoo,mytattoo.software,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=MyTattoo&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=mytattoo.software,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=MyTattoo,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,Salonist (tattoo),salonist.io,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Salonist%20%28tattoo%29&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=salonist.io,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Salonist%20%28tattoo%29,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,Venue Ink,venue.ink,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Venue%20Ink&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=venue.ink,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Venue%20Ink,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
129,Apprentice,useapprentice.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=Apprentice&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=useapprentice.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=Apprentice,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
136,SimplePractice,simplepractice.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=SimplePractice&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=simplepractice.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=SimplePractice,unverified (host blocked),unverified (host blocked),0,,unverified (host blocked),0,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session; no <50-employee or bootstrapped evidence found
136,TherapyNotes,therapynotes.com,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&q=TherapyNotes&search_type=keyword_unordered&media_type=all,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://adstransparency.google.com/?region=US&domain=therapynotes.com,unverified (host blocked),unverified (host blocked),unverified (host blocked),unverified (host blocked),https://www.linkedin.com/ad-library/search?keyword=TherapyNotes,unverified (host blocked),unverified (host blocked),2,https://www.crunchbase.com/organization/therapy-notes,unverified (host blocked),2,"Meta +3, Google +3, LinkedIn +1, CTA +1 pending audit",headcount bonus only; all ad-library hosts blocked in this session
