niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes
106,Self-storage facilities,6Storage,6storage.com,https://us.6storage.com/self-storage-software/pricing/,unverified,unverified,https://us.6storage.com/self-storage-software/pricing/,from $75/mo (SelectHub); vendor blog cites $0.75/unit/mo and $30-$100/mo tiers,self-serve public price,2007,unverified,unverified,family-owned (vendor description),https://www.selecthub.com/p/self-storage-software/6storage/,unverified,unverified,unverified (host blocked),Missouri City; no headcount in results so no bonus despite family-owned wording.
106,Self-storage facilities,Kinnovis,kinnovis.com,https://kinnovis.com/,unverified,unverified,https://kinnovis.com/pricing/,request pricing,contact-sales,2020,12 employees (Jul 2026),https://tracxn.com/d/companies/kinnovis/__5x0B3WzEEy3A7FeS3wVnV54xA8UESrHEFlsetx3pCv0,no funding rounds,https://tracxn.com/d/companies/kinnovis/__5x0B3WzEEy3A7FeS3wVnV54xA8UESrHEFlsetx3pCv0,unverified,unverified,unverified (host blocked),"Austria; AI-positioned (automated rentals, access control). Founders Martin Wild, Martin Kopf."
113,Pawn shops,Bravo Store Systems,bravostoresystems.com,https://www.bravostoresystems.com/point-of-sale-for-pawnbrokers,unverified,unverified,https://www.itqlick.com/compare/bravo-pos-software/pawnmaster,$79/mo 1 user; $199/mo 10 users; $399/mo 100 users (ITQlick); 'starts at $99/mo' per SoftwareConnect; vendor quotes per store,contact-sales (third-party prices),2010,85 employees,https://www.crunchbase.com/organization/bravo-pawn-systems,unverified,https://pitchbook.com/profiles/company/164178-37,unverified,unverified,unverified (host blocked),Las Vegas; pawn + FFL + consignment POS; automates LeadsOnline/BWI/RAPID police reporting. Also owns PawnMaster.
113,Pawn shops,PawnMaster (Bravo / Data Age),unverified,https://www.softwareadvice.com/pawn-shop/data-age-pos-software-profile/,unverified,unverified,https://www.itqlick.com/compare/pawnmaster/bravo-pos-software,$99/mo 1 user; $249/mo 10 users; $499/mo 100 users (ITQlick),contact-sales (third-party prices),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Established on-premise pawn system; Capterra compare: https://www.capterra.com/pawn-shop-software/compare/161834-112512/Bravo-vs-PawnMaster. Domain not shown in results.
113,Pawn shops,PawnSmarts,pawn-software.com,https://pawn-software.com/pawn-shop-pos.htm,unverified,unverified,https://pawn-software.com/pawn-shop-pos.htm,"Essential $89/mo; Professional $129/mo month-to-month; Professional one-time $2,995",self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Cloud pawn POS with LeadsOnline reporting module (https://pawn-software.com/leads-online-software.htm); founded/headcount not in results.
113,Pawn shops,PawnMate,pawnmate.com,https://www.pawnmate.com/,unverified,unverified,https://www.pawnmate.com/about-us/,Lite / Suite / Ultimate packages; quote,contact-sales,2017 (per about page 'since 2017'),unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Serves 'hundreds' of pawnshops across Canada, USA, Mexico, Europe."
113,Pawn shops,PawnSnap (Snap Software),snapsoftware.com,https://www.snapsoftware.com/,unverified,unverified,https://www.capterra.com/p/169553/PawnSnap/,quote based on requirements,contact-sales,2015,3 employees (Apr 2026),https://tracxn.com/d/companies/pawnsnap/__q3_2XGZBe_ndZ-rx8wm9MLDx1iTBbf8YwhwDVQyWEM4,unverified,https://www.crunchbase.com/organization/snap-software,unverified,unverified,unverified (host blocked),"New Port Richey FL; 2D barcode scanning, military lending verification."
113,Pawn shops,Pawnit Systems,unverified,https://www.guideflow.com/blog/pawn-shop-software,unverified,unverified,https://www.guideflow.com/blog/pawn-shop-software,cloud access from under $60/mo (third-party),self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Budget entry per Guideflow roundup; domain not shown.
113,Pawn shops,Pawnbroker Pawn Shop Software (PPSS),unverified,https://www.capterra.com/p/163445/PPSS/,unverified,unverified,https://www.capterra.com/p/163445/PPSS/,$495 entry-level one-time; $150/yr maintenance from year 2,"self-serve public price (one-time, third-party listing)",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Small-shop desktop package with e-mailed police reports.
120,Vending machine operators,VendSoft,vendsoft.com,https://www.vendsoft.com/,unverified,unverified,https://www.vendsoft.com/pricing/,Basic $1/machine/mo (min $19/mo); Premium $2/machine/mo (min $49/mo),self-serve public price,2012 (Crunchbase; another source says 2013),~22 employees (2026),https://getlatka.com/companies/vendsoft,unfunded (Crunchbase); $1.4M ARR 2021 per Latka,https://www.crunchbase.com/organization/vendsoft,unverified,unverified,unverified (host blocked),"Slough UK; 2,000+ operators, 48,000+ machines; integrates Cantaloupe, Nayax, Coinco, CPI, Crane telemetry. CEO Christopher Suiter."
120,Vending machine operators,Parlevel Systems,parlevelsystems.com,https://www.parlevelsystems.com/vms/,unverified,https://www.linkedin.com/company/parlevel-systems,https://gitnux.org/best/vending-management-software/,custom subscription ~$15/machine/mo (third-party),contact-sales,2013,unverified,unverified,Series A; acquired by 365 Retail Markets 2022 ('tens of millions'),https://www.crunchbase.com/acquisition/365-retail-markets-acquires-parlevel-systems--17632ab0,unverified,unverified,unverified (host blocked),San Antonio (Geekdom); telemetry + VMS (https://sanantonioreport.org/parlevel-sale-geekdom-startup-san-antonio/).
120,Vending machine operators,Cantaloupe Seed,cantaloupe.com,https://www.cantaloupe.com/products/telemetry/,unverified,unverified,https://vendbuddy.io/blog/best-vending-machine-card-readers-2026,telemetry + SaaS $8-$12/machine/mo (third-party); OpenVDI $5/mo per device,contact-sales (third-party price),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Seed devices in 70,000+ machines; payments + telemetry + VMS bundle. OpenVDI price from https://www.vendingmarketwatch.com/technology/product/10342494/cantaloupe-systems-cantaloupe-openvdi-wireless-vending-management-system."
120,Vending machine operators,VendSys,vendsys.com,https://www.vendsys.com/,unverified,unverified,unverified,not public,contact-sales,2009,unverified,unverified,"$107.3K revenue, 150 customers per Latka",https://getlatka.com/companies/vendsys,unverified,unverified,unverified (host blocked),"Wellesley Hills MA; software + handhelds + remote monitoring for 5 to 50,000 points of sale (https://www.vendsys.com/about/)."
120,Vending machine operators,Gimme,unverified,https://www.linkedin.com/company/gimmevend,unverified,https://www.linkedin.com/company/gimmevend,unverified,unverified,unverified,2014,~11 employees (2026),https://getlatka.com/companies/gimme-1,self-funded ($0 raised per Latka); other databases show $450K-$1.7M,https://www.crunchbase.com/organization/gimmevend,unverified,unverified,unverified (host blocked),"Computer-vision merchandising/VMS for vending and micro-markets; founders Cory Hewett, Evan Jarecki. Domain not shown in results."
120,Vending machine operators,VendMAX (Crane),unverified,https://sourceforge.net/software/vending-machine-management/for-small-business/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),'Over 200 customers in 25 years' per SourceForge listing; enterprise-leaning.
120,Vending machine operators,VendGO,vendgo.co,https://www.vendgo.co/blog/what-is-a-vending-management-system,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Newer VMS; only an explainer page surfaced.
127,Hair salons,GlossGenius,glossgenius.com,https://glossgenius.com/blog/phorest-alternatives,unverified,unverified,https://www.glossystack.com/pricing,Standard $24/mo; Gold $48/mo; Platinum $148/mo (third-party); Guideflow says from $28/mo,self-serve public price (third-party listing),2015,378 employees (May 2026),https://www.crunchbase.com/organization/glossgenuis,$72.2M over 5 rounds; bootstrapped 5 years before $16.4M round; $25M in 2022,https://techcrunch.com/2022/09/27/glossgenius-funding-valuation-beauty-fintech-salon-wellness-owners-smbs/,unverified,unverified,unverified (host blocked),"Solo/small-team stylists; founders Danielle Cohen Shohet, Karim Butt."
127,Hair salons,Vagaro,vagaro.com,https://www.vagaro.com/learn/best-salon-software,unverified,unverified,https://www.vagaro.com/learn/best-salon-software,from $30/mo one calendar; ~$10/mo per extra calendar; add-ons push $150-$200+/mo,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Beauty/wellness all-in-one with marketplace; pricing details from https://bookingpro.ai/blog/best-salon-software-2026/.
127,Hair salons,Fresha,unverified,https://www.guideflow.com/blog/salon-software,unverified,unverified,https://bookingpro.ai/blog/best-salon-software-2026/,from $19.95/mo; free tier with 20% commission on new marketplace bookings,self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Marketplace-led model; domain not shown in results.
127,Hair salons,Boulevard,joinblvd.com,https://www.joinblvd.com/blog/salon-trends-industry-statistics,unverified,unverified,https://www.guideflow.com/blog/salon-software,Essentials $176/mo ($158/mo annual),self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Premium salons/spas.
127,Hair salons,Mangomint,mangomint.com,https://www.mangomint.com/pricing/,unverified,unverified,https://www.mangomint.com/pricing/,from $120/mo + $10/user (other sources $165/mo); top plan $375/mo,self-serve public price,2017,139 employees (2026-06-30),https://www.crunchbase.com/organization/mangomint,"$48M raised; $35M Series B (Altos Ventures, SaaStr Fund)",https://techcrunch.com/2024/09/06/how-a-cold-email-to-a-vc-helped-salon-software-startup-mangomint-raise-35m/,unverified,unverified,unverified (host blocked),"Los Angeles; founders Sandra Huber, Dan Poineau."
127,Hair salons,Phorest,unverified,https://glossgenius.com/blog/phorest-alternatives,unverified,unverified,unverified,~$99/mo entry; quote-based; $250-$350/location typical (third-party),contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Multi-location salon platform; domain not shown.
127,Hair salons,Booksy,booksy.com,https://biz.booksy.com/en-us/who-loves-us/hair,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Marketplace + booking app popular with independent stylists; pricing not in results.
127,Hair salons,Square Appointments,squareup.com,https://squareup.com/us/en/beauty/salons,unverified,unverified,https://www.salonbookingsystem.com/salon-booking-system-blog/hair-salon-software-free/,free plan for individuals; paid team plans,self-serve public price (free tier),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal POS with a salons landing page.
134,Physical therapy clinics (independent),WebPT,webpt.com,https://www.webpt.com/,unverified,unverified,https://softwarefinder.com/emr-software/webpt,"from $99/mo; per-visit model $3+/visit; billing (Therabill), AI docs and prior auth are add-ons (third-party)",contact-sales (third-party price),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Rehab-therapy EMR market leader; per-visit figure from https://www.sprypt.com/blog/healthcare-pms-pricing.
134,Physical therapy clinics (independent),Prompt Health (Prompt EMR),prompthealth.com,https://www.prompthealth.com/,unverified,https://www.linkedin.com/company/promptemr,https://pabau.com/blog/physical-therapy-emr-software/,~$289/mo user-reported (third-party),contact-sales,2017,300-354 employees,https://www.crunchbase.com/organization/prompt-emr,"$213M raised (ICONIQ Capital, Breachway, Amity, SSC)",https://pitchbook.com/profiles/company/454760-20,unverified,unverified,unverified (host blocked),"Paramus NJ; founders Adam Baliatico, Mike Dwyer; CEO Raymond Baliatico."
134,Physical therapy clinics (independent),SPRY,sprypt.com,https://www.sprypt.com/,unverified,https://www.linkedin.com/company/sprypt,https://www.sprypt.com/blog/spry-pricing-physical-therapy-emr-cost,Essentials from $79/provider/mo,self-serve public price,2021,201-500 employees,https://www.linkedin.com/company/sprypt,"$25M raised (Flourish $15M lead; Eight Roads $7M Series A; Together Fund, F-Prime)",https://flourishventures.com/perspectives/why-we-invested-in-spry/,unverified,unverified,unverified (host blocked),"AI-driven PT/OT/SLP practice management; founders Brijraj Bhuptani (ex-Ola CTO), Riyaz Rehman."
134,Physical therapy clinics (independent),TheraPlatform,theraplatform.com,https://www.theraplatform.com/resources/281/physical-therapy-software,unverified,https://www.linkedin.com/company/theraplatform,https://www.theraplatform.com/resources/281/physical-therapy-software,from $39/mo solo provider; no setup fees or contracts,self-serve public price,2011,10 employees (Tracxn); LinkedIn 11-50,https://tracxn.com/d/companies/theraplatform/__dytvRIQiS26BDx3agMK9xq-UBBUzMxwTuUr3zIGXYtc,no funding raised,https://tracxn.com/d/companies/theraplatform/__dytvRIQiS26BDx3agMK9xq-UBBUzMxwTuUr3zIGXYtc,unverified,unverified,unverified (host blocked),Burbank CA; telehealth + EHR + billing for therapy practices.
134,Physical therapy clinics (independent),TurboPT,turbopt.com,https://turbopt.com/,unverified,unverified,https://www.capterra.com/p/141394/TurboPT/pricing/,"yearly, monthly or perpetual license; amounts not public",contact-sales,1991,11-50 employees,https://www.zoominfo.com/c/turbo-pt/356131931,unverified,unverified,unverified,unverified,unverified (host blocked),"Independent-practice EMR/billing with AI scribe; 1,200+ practices (https://turbopt.com/about-turbopt)."
134,Physical therapy clinics (independent),AdvancedMD (Physical Therapy),advancedmd.com,https://www.advancedmd.com/specialties/physical-therapy/ehr-emr-software/,unverified,unverified,https://www.sprypt.com/blog/healthcare-pms-pricing,Physical Medicine configuration from $399/provider/mo (third-party),contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal EHR with PT specialty landing page.
134,Physical therapy clinics (independent),Net Health,ntst.com,https://www.ntst.com/physical-therapy-software,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Enterprise rehab EMR; Limber MSK product noted; no price in results.
134,Physical therapy clinics (independent),Vagaro (Physical Therapy),vagaro.com,https://www.vagaro.com/pro/physical-therapy-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Horizontal scheduling/POS with a PT landing page; PT-specific pricing not shown.
142,Dance studios,Jackrabbit Dance,jackrabbitdance.com,https://www.jackrabbitdance.com/,unverified,unverified,https://www.classcardapp.com/blog/best-dance-studio-software-7-tools-compared-for-2026,$49/mo up to 50 students; Plus $93/mo + $169 setup; Enterprise $245/mo (third-party),self-serve public price (third-party listing),2004,"128 employees (alt 121, 112)",https://www.crunchbase.com/organization/jackrabbit-technologies,$350K over 1 round; $13.5M revenue per Latka,https://getlatka.com/companies/Jackrabbit_Technologies,unverified,unverified,unverified (host blocked),"Huntersville NC; 7,000+ businesses; also gymnastics/swim (Jackrabbit Class)."
142,Dance studios,DanceStudio-Pro (Studio Pro),dancestudio-pro.com,https://gostudiopro.com/dance,unverified,unverified,https://info.dancestudio-pro.com/pricing,from $30/mo; Elite $150/mo; unlimited students and classes,self-serve public price,2006,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Flat-rate pricing positioning vs Jackrabbit's student-count tiers (https://www.dancestudiomanager.com/dancestudio-pro-vs-jackrabbit-dance/). Capterra: https://www.capterra.com/p/131996/DanceStudio-Pro/.
142,Dance studios,The Studio Director,thestudiodirector.com,https://www.thestudiodirector.com/pricing/,unverified,unverified,https://www.thestudiodirector.com/pricing/,from $39/mo flat for 0-100 students; free training and trial,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Dance/gymnastics/cheer studios; founded/headcount not in results.
142,Dance studios,Akada,akadasoftware.com,https://akadasoftware.com/pricing/,unverified,https://www.linkedin.com/company/akada-software-inc.,https://akadasoftware.com/pricing/,"free up to 100 students; $45/mo to 250; $60/500; $75/1,000; $105/2,000; $120/3,000",self-serve public price,1994,7 employees (Jul 2026),https://tracxn.com/d/companies/akadasoftware/__Yh4BTPACq7xqUAjbqAT_UMPWqbynu88X7pmski1fuRc,family-owned (second generation),https://www.akadasoftware.com/about/,unverified,unverified,unverified (host blocked),Dance-only back office for 25+ years.
142,Dance studios,iClassPro,iclasspro.com,https://www.iclasspro.com/dance-software-features,unverified,unverified,https://www.iclasspro.com/iclasspro-pricing,from $129/mo,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Multi-discipline class management (gymnastics, swim, dance)."
142,Dance studios,Class Manager,classmanager.com,https://classmanager.com/dance-studio-software,unverified,unverified,https://classmanager.com/,free; percentage fee on online payments only,self-serve public price (free + transaction fee),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Founders Matt and Kamlesh (ex Stage Stubs ticketing). Employee count not in results.
142,Dance studios,Sawyer,unverified,https://www.classcardapp.com/blog/best-dance-studio-software-7-tools-compared-for-2026,unverified,unverified,https://www.classcardapp.com/blog/best-dance-studio-software-7-tools-compared-for-2026,from $109/mo (third-party),self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Discovery/marketplace-oriented children's activities platform; domain not shown.
142,Dance studios,Dance Studio Manager,dancestudiomanager.com,https://www.dancestudiomanager.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Vertical; only feature pages and comparison posts surfaced.
150,Tutoring centers,TutorBird (Port 443),tutorbird.com,https://www.tutorbird.com/,unverified,https://ca.linkedin.com/company/port443,https://www.capterra.com/p/181623/TutorBird/,$16.95/mo Basic (1 tutor) + $4.95/mo per additional tutor/admin; 30-day trial,self-serve public price / free trial,2014,'small but mighty team' (no count),https://www.port443.io/,unverified,unverified,unverified,unverified,unverified (host blocked),"Port 443 Inc., Burlington ON (My Music Staff, TutorBird, AthletaDesk); President Dan Santoni. No numeric headcount, so no bonus."
150,Tutoring centers,Teachworks,teachworks.com,https://www.teachworks.com/tutoring-management-software,unverified,https://www.linkedin.com/company/teachworks,https://www.teachngo.com/blog/best-tutoring-business-software-us,$16-$89/mo base plus per-lesson charge (third-party),self-serve public price (third-party listing),2014,10 employees (May 2026); LinkedIn 2-10,https://tracxn.com/d/companies/teachworks/__vrPpN-x2DqxGrVo3QTYruiUrE3R6tvNvkUABqWk6oes,"acquired July 2024 by Vertus Group (Jonas Software, 'buy-and-hold forever')",https://www.teachngo.com/blog/teachworks-review,unverified,unverified,unverified (host blocked),"Kitchener ON; founder Harrison Jorritsma. Parent is Constellation-affiliated, so bonus is on the unit's headcount only."
150,Tutoring centers,TutorCruncher,tutorcruncher.com,https://tutorcruncher.com/blog/best-tutoring-software,unverified,unverified,https://www.capterra.com/p/145838/TutorCruncher/,$30-$240/mo tiers plus 1% of revenue (pay-as-you-go) or 0.65% (Startup); enterprise custom,self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Fits agencies managing many freelance tutors (https://www.teachngo.com/blog/best-tutoring-business-software-us).
150,Tutoring centers,Oases Online,unverified,https://tutorbase.com/compare/oases-vs-tutorcruncher,unverified,unverified,https://tutorbase.com/compare/oases-vs-tutorcruncher,"$99-$699/mo plus $299 onboarding (alt from $16.95/mo); extra charges for SMS, templates, payments",self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Marketplace storefront + management; domain not shown.
150,Tutoring centers,Tutorbase,tutorbase.com,https://tutorbase.com/,unverified,unverified,https://tutorbase.com/blog/how-much-does-tutoring-software-cost,free to use; 1% fee on invoices created; no per-user or per-lesson fees,self-serve public price (free + transaction fee),"2014 (per '70,000+ users since 2014')",unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Publishes many 'best of' roundups that feature itself.
150,Tutoring centers,Wise,wise.live,https://www.wise.live/,unverified,unverified,https://www.wise.live/pricing/,two packages; amounts not shown,unverified,2020,unverified,unverified,"$5M raised (angels incl. founders of Product Hunt, Plaid, Teachable, Rippling)",https://tracxn.com/d/companies/wise/__3UqTczmh8mfcGdUWmVjECrY0QY1HlT0aLPD6xgPrM-M,unverified,unverified,unverified (host blocked),"San Francisco / Bangalore; scheduling, invoicing, attendance, live-session recording."
150,Tutoring centers,Pike13,unverified,https://tutorbase.com/blog/best-billing-software-for-tutoring-businesses,unverified,unverified,unverified,not public; sales consultation,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Class/membership platform (music schools, swim, tutoring agencies); domain not shown."
150,Tutoring centers,Dewey,unverified,https://www.g2.com/sellers/dewey-learning-inc,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Tutor management for private tutors and centers; only G2 seller page surfaced.
157,Horse boarding & riding stables,Stable Secretary,stablesecretary.com,https://stablesecretary.com/,unverified,https://www.linkedin.com/company/stable-secretary,https://stablesecretary.com/pricing/,"$49/mo up to 10 horses, scaling to $199+/mo for 50+ horses (Guideflow); TechnologyCounter lists $6.95/user/mo",self-serve public price,2013,2-10 employees,https://www.linkedin.com/company/stable-secretary,unverified,unverified,unverified,unverified,unverified (host blocked),"New London NH; founder Kate Rice Nilan (professional rider). Horse health, billing, team communication. Price sources conflict."
157,Horse boarding & riding stables,Stables (stables.co),stables.co,https://stables.co/,unverified,unverified,https://stables.co/,free for barns; transaction fee when a boarder pays through Stables,self-serve public price (free + transaction fee),launched June 2026 after closed beta,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Care-to-cash workflow for boarding facilities (https://stables.co/blog/stables-horse-boarding-software-launch). Funding not in results.
157,Horse boarding & riding stables,Stables Systems,stablessystems.com,https://stablessystems.com/horse-boarding-software/,unverified,unverified,https://stablessystems.com/,from $75/mo flat,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Scheduling, billing, records; separate company from stables.co despite the name. Company data not in results."
157,Horse boarding & riding stables,BarnManager,unverified,https://www.getapp.com/industries-software/a/barnmanager/,unverified,unverified,https://www.getapp.com/industries-software/a/barnmanager/,$10/user/mo (third-party),self-serve public price (third-party listing),unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Domain not shown in results; Software Advice profile: https://www.softwareadvice.com/horse/barnmanager-profile/.
157,Horse boarding & riding stables,Stablebuzz,stablebuzz.com,https://www.stablebuzz.com/,unverified,unverified,https://www.capterra.ca/software/188502/stablebuzz,from US$19.98/mo; alt $1.11 per horse (third-party),self-serve public price (third-party listing),1994,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),"Abbotsford BC; founder Colin Schmidt (https://www.stablebuzz.com/about-us/); horses, customers, staff, classes."
157,Horse boarding & riding stables,Equine Simplified,equinesimplified.com,https://equinesimplified.com/,unverified,unverified,https://apps.apple.com/us/app/equine-simplified/id1617988083,from $6.95/mo; free base app; 15-day trial,self-serve public price / free trial,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Barn paperwork/automation app; Crunchbase: https://www.crunchbase.com/organization/equine-simplified.
157,Horse boarding & riding stables,eSoft Planner,esoftplanner.com,https://www.esoftplanner.com/simplify-boarding-and-leasing-payments-with-a-barn-management-app/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Generic scheduling/billing with a barn-management landing page.
157,Horse boarding & riding stables,Paddock Pro,unverified,https://www.capterra.com/p/118836/Paddock-Pro/,unverified,unverified,https://www.capterra.com/p/118836/Paddock-Pro/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified (host blocked),Capterra listing only.
