niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes,verification_status
20,Window treatment (blinds & shades) installers,Blinds Portal,blindsportal.com,https://www.blindsportal.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Software for window covering installation companies; process automation.,search-verified (URL-cited)
20,Window treatment (blinds & shades) installers,BlindsBook,blindsbook.com,https://www.blindsbook.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Window-covering industry cloud system: CRM, scheduling, quoting modules.",search-verified (URL-cited)
20,Window treatment (blinds & shades) installers,MyBlindCo,myblindcoapp.com,https://myblindcoapp.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Quote-from-measurements, quote-to-order conversion, plus marketing.",search-verified (URL-cited)
20,Window treatment (blinds & shades) installers,Repair-CRM,repair-crm.com,https://www.repair-crm.com/window-blinds-shades-business-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Horizontal small-shop CRM with blinds & shades landing page.,search-verified (URL-cited)
20,Window treatment (blinds & shades) installers,Windowware Pro,windowwarepro.com,https://www.windowwarepro.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Blinds estimating/quoting + business management for window covering retailers.,search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,Contractor+,contractorplus.app,https://contractorplus.app/industries/irrigation-business-software,unverified,unverified,https://contractorplus.app/pricing,Free forever plan; paid from $14/month,self-serve public price + free tier,unverified,unverified,unverified,unverified,unverified,unverified,https://www.capterra.com/p/213952/Contractor/ (count not in snippet),not found in search results,"Orlando, FL (1317 Edgewater Dr Ste 719) per support page https://support.contractorplus.app/en/articles/9476522-contractor-pricing-plans. Snippet credits seasonal scheduling depth and backflow tracking for irrigation.",search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,HindSite Software / FieldCentral,hindsitesoftware.com,https://www.hindsitesoftware.com/industries/irrigation-business-software,unverified,https://www.linkedin.com/company/hindsite-software,https://www.hindsitesoftware.com/industries/irrigation-business-software,"~$277 to over $1,000/month across 6 tiers (1 to 20+ people)",self-serve public price (tiered),2001,11-50 (LinkedIn); 29 (Datanyze),https://www.linkedin.com/company/hindsite-software ; https://www.datanyze.com/companies/hindsite-software/351080127,unverified,https://www.crunchbase.com/organization/hindsite-software (funding not in snippet),unverified,https://www.g2.com/products/hindsite-software/reviews (count not in snippet),not found in search results,"St Paul, Minnesota. Originally built by an irrigation contractor. FieldCentral is the current product (https://www.fieldcentral.com/fieldcentral). ZoomInfo: https://www.zoominfo.com/c/hindsite-software-llc/351080127",search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,Housecall Pro,housecallpro.com,https://www.housecallpro.com/industries/irrigation-business-software/,unverified,unverified,unverified,$49/month Start; $109/month Grow (per third-party roundup),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal; dedicated irrigation landing. Prices from https://serviceagent.ai/blogs/best-hvac-software-for-small-business/ snippet.,search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,IrrigationBossPro,irrigationbosspro.com,https://www.irrigationbosspro.com/,unverified,unverified,https://www.irrigationbosspro.com/,$129/month (all-inclusive),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"Vertical: spring startups/winterizations, repairs, scheduling, system records, automated SMS, invoicing, line-item estimates, parts tracking, crew dispatch/routing, Stripe payments. Price from https://www.irrigationbosspro.com/ snippet.",search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,Jobber,getjobber.com,https://www.getjobber.com/industries/irrigation-service-software/,unverified,unverified,unverified,$69/month (per third-party roundup),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal; dedicated irrigation landing page. $69/month from https://serviceagent.ai/blogs/best-hvac-software-for-small-business/ snippet; a plumbing roundup says $169/month for up to five users (https://softwareconnect.com/roundups/best-plumbing-software/). Pricing page URL not surfaced.,candidate (prior knowledge; not search-verified)
21,Irrigation & lawn sprinkler contractors,LayCor,laycor.com,https://laycor.com/solutions/irrigation-software,unverified,unverified,https://laycor.com/solutions/irrigation-software,$49/month base; Professional $99/month,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"Multi-vertical (60+ service industries) with irrigation-specific page: batch-scheduling spring startups/fall winterizations, route optimization by neighborhood. No contracts/setup fees/per-user charges per snippet.",search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,Orderry,orderry.com,https://orderry.com/irrigation-services-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with irrigation landing page; no other details surfaced.,search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,QuoteIQ,myquoteiq.com,https://myquoteiq.com/industries/irrigation-software/,unverified,unverified,https://myquoteiq.com/pricing/,$29.99/month Essentials (1 user); Beginner $74.99/month; up to $399.99/month,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,https://www.capterra.com/p/10030635/QuoteIQ/ (count not in snippet),not found in search results,"Co-founded by Mike Vidan and Justin Rogers (https://mikevidan.com/resources/quoteiq/); 'used by over 40,000 contractors across 50+ industries' (https://myquoteiq.com/). G2 pricing page https://www.g2.com/products/quoteiq/pricing. Features: MapMeasure Pro satellite zone measurement, AI Estimator, recurring scheduling automation.",search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,Service Fusion,servicefusion.com,https://www.servicefusion.com/irrigation-business-software,unverified,unverified,unverified,flat $149/month (HVAC roundup) or ~$195/month Starter (plumbing roundup),"self-serve public price (flat, no per-user)",unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal; dedicated irrigation landing. $149 from https://serviceagent.ai/blogs/best-hvac-software-for-small-business/; $195 from https://softwareconnect.com/roundups/best-plumbing-software/ — conflicting third-party figures.,search-verified (URL-cited)
21,Irrigation & lawn sprinkler contractors,ServiceTitan,servicetitan.com,https://www.servicetitan.com/industries/irrigation-business-software,unverified,unverified,unverified,unverified,contact-sales (roundups describe 'enterprise price and implementation commitment'),unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal; dedicated irrigation landing. Positioned for 20+ technicians per https://contractorplus.app/blog/8-best-irrigation-business-software-platforms-in-2026,search-verified (URL-cited)
22,Small residential electrical contractors,AceWatt CRM,acewatt.com,https://acewatt.com/crm-for-electricians,,,https://acewatt.com/pricing,$49/mo (Starter),Tiered subscription: Starter $49 / Growth $99 / Scale $199 / Custom; 14-day free trial,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Homepage tagline 'AI-Powered CRM for Electrical Contractors'; founder Manvel 'Mike' Beyleyan named on https://acewatt.com/about. Strong vertical. Has an /alternatives/quoteiq page.,search-verified (URL-cited)
22,Small residential electrical contractors,Business Genie,businessgenieapp.com,https://www.businessgenieapp.com/industries/electrical,https://www.facebook.com/BusinessgenieApp/,https://www.linkedin.com/company/businessgenieapp,https://www.trustradius.com/products/business-genie-app/pricing,"$50 to $135 (3 editions, per TrustRadius); free trial and free version",self-serve public price + free trial,2019,unverified,https://www.zoominfo.com/c/business-genie/557261019 (count not in snippet),unverified,https://www.extruct.ai/hub/businessgenieapp-com/ (details not in snippet),unverified,unverified,not found in search results,Created by home-service owners; markets '90% of ServiceTitan core features at a fraction of the cost' (https://www.businessgenieapp.com/industries/electrical). Also serves plumbers/HVAC. Electrical job-management sub-page: https://www.businessgenieapp.com/industries/electrical/job-management,search-verified (URL-cited)
22,Small residential electrical contractors,CRM for Electricians,crmforelectricians.com,https://crmforelectricians.com/,,,unverified,unverified,Result says 'flexible pricing plans' (solo to multi-crew); no figures shown,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Vertical by name/domain. Could be a white-label or affiliate front; verify it is an independent product.,search-verified (URL-cited)
22,Small residential electrical contractors,Flat Rate Plus Online,flatratesoftware.com,https://www.flatratesoftware.com/electrical-flat-rate-pricing/,unverified,unverified,https://flatratesoftware.com/software-pricing/,unverified,public price list page exists; price not in snippet,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Flat-rate price book for HVAC/refrigeration/plumbing/electrical; syncs to QuickBooks. Landing page titled 'FREE Flat Rate Pricing Software for Electrical'.,search-verified (URL-cited)
22,Small residential electrical contractors,Housecall Pro,housecallpro.com,https://www.housecallpro.com/industries/electrical-contractor-software/,unverified,unverified,unverified,$49/month Start; Price Book add-on $149/month,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with electrical landing + estimating sub-page https://www.housecallpro.com/industries/electrical-contractor-software/estimating/. Price Book add-on figure from https://buildops.com/resources/flat-rate-pricing-software-for-electricians/,search-verified (URL-cited)
22,Small residential electrical contractors,Method CRM,method.me,https://www.method.me/resources/best-electrical-contractor-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"QuickBooks-integrated CRM marketed to electricians (scheduling, dispatch, invoicing). Landing URL is a blog roundup, not a product page.",search-verified (URL-cited)
22,Small residential electrical contractors,Sera Systems,sera.tech,https://sera.tech/who-we-serve/industry/electrical,unverified,https://www.linkedin.com/company/serasystems,unverified,$399/month Sera Bundle incl. first 4 technicians; +$149/month per additional tech,public price (per Capterra/SelectHub snippet),2018,31,https://www.cbinsights.com/company/sera-systems,VC/contractor-investor backed; $17M total raised; Series B May 2023 funded by home-service business owners,https://sera.tech/resources/sera-systems-secures-series-b-funding-driven-by-contractor-investments ; https://www.crunchbase.com/organization/sera-systems,unverified,https://www.capterra.com/p/246280/Sera/ ; https://www.g2.com/products/sera-systems-sera/reviews (counts not in snippet),not found in search results,"Grapevine, Texas. Serves HVAC, plumbing, electrical. PitchBook: https://pitchbook.com/profiles/company/483132-16",search-verified (URL-cited)
22,Small residential electrical contractors,Service Fusion,servicefusion.com,https://www.servicefusion.com/electrical-contractor-software,unverified,unverified,unverified,flat $149/month (third-party roundup),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with electrical landing.,search-verified (URL-cited)
22,Small residential electrical contractors,ServiceTitan,servicetitan.com,https://www.servicetitan.com/industries/electrical-software,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with electrical landing and flat-rate sub-page https://www.servicetitan.com/industries/electrical-software/flat-rate. Mandated by Mr. Electric franchisor (see fragmentation).,search-verified (URL-cited)
22,Small residential electrical contractors,The New Flat Rate,thenewflatrate.com,unverified,unverified,unverified,https://www.capterra.com/p/250719/The-New-Flat-Rate/,$88/month per user,public price (per Capterra snippet),unverified,unverified,unverified,unverified,unverified,unverified,https://www.capterra.com/p/250719/The-New-Flat-Rate/ (count not in snippet),not found in search results,Flat-rate menu pricing tool; appears in electrical flat-rate roundups. Domain inferred from product name — treat as unverified.,search-verified (URL-cited)
22,Small residential electrical contractors,TurboBid,turbobid.com,https://www.turbobid.com/pages/residential-electrical-estimating-service,unverified,https://www.linkedin.com/in/billruffner/ (founder profile),unverified,"$99/month or $1,295 one-time",self-serve public price,unverified,unverified,unverified,bootstrapped (founder-run; founder described as 'the TurboBid employee' who does estimates),https://www.turbobid.com/pages/when-we-complete-an-residential-electrical-estimate,unverified,unverified,not found in search results,"Electrical + plumbing estimating with NEC labor units and assemblies. Founder/CEO Bill Ruffner, electrical contractor 25+ yrs. Price from https://buildops.com/resources/flat-rate-pricing-software-for-electricians/ snippet. 'Best Buy' per Mike Holt (turbobid.com).",search-verified (URL-cited)
23,HVAC contractors,Aptora Total Office Manager,aptora.com,https://www.aptora.com/industries/hvac-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Built-in accounting + dispatching/scheduling/invoicing/inventory/CRM; also flat-rate pricing module https://www.aptora.com/flat-rate-pricing-software. Detail search blocked.,search-verified (URL-cited)
23,HVAC contractors,AutoHVAC,autohvac.ai,https://autohvac.ai/manual-j-cost,unverified,unverified,https://autohvac.ai/manual-j-cost,first Manual J free (per page title),freemium (per page title),unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,AI Manual J calculator; publishes pricing guides comparing Wrightsoft (~$200/month or Right-J ~$695/year) per https://autohvac.ai/blog/manual-j-software-pricing-guide,search-verified (URL-cited)
23,HVAC contractors,Cool Calc,coolcalc.com,unverified,unverified,unverified,unverified,Free basic; Pro $39-$99/month,freemium / self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Manual J load-calc tool. Price from https://autohvac.ai/blog/manual-j-software-pricing-guide snippet. Domain inferred — unverified.,candidate (prior knowledge; not search-verified)
23,HVAC contractors,FieldEdge,fieldedge.com,https://fieldedge.com/hvac-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"HVAC-first FSM: scheduling, dispatch, service-call tracking, inventory, invoicing, automated QuickBooks sync. Detail search blocked by budget exhaustion.",search-verified (URL-cited)
23,HVAC contractors,HVAC ProposalKit,hvacproposalkit.com,https://hvacproposalkit.com/blog/compare/best-hvac-proposal-software,,,unverified,unverified,unverified,unverified,unverified,unverified,unverified,,,,,"vertical follow-up 2026-09-17: Vertical by name ('ProposalKit for HVAC'); only a comparison blog page surfaced, product details unverified. Medium confidence.",search-verified (URL-cited)
23,HVAC contractors,Housecall Pro,housecallpro.com,https://www.housecallpro.com/industries/hvac-software/,unverified,unverified,unverified,$49/month Start; $109/month Grow,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with HVAC landing. Prices from https://serviceagent.ai/blogs/best-hvac-software-for-small-business/,search-verified (URL-cited)
23,HVAC contractors,OnCall Air,oncallair.com,https://www.oncallair.com/tthome,,,https://www.oncallair.com/pricing,$149/mo,"Usage-based monthly subscription, unlimited users, no annual contract (per result)",2016,unverified,unverified,unverified,,,,,"vertical follow-up 2026-09-17: 'HVAC Sales Platform' - in-home digital proposals, pricing engine, financing; claims $6.3B HVAC sales powered (https://www.oncallair.com/features/oncall-air-a-proven-sales-platform-powering-6-3b-in-hvac-sales). HQ Miami FL. Strong vertical (sales layer, not full FSM).",search-verified (URL-cited)
23,HVAC contractors,Repair-CRM,repair-crm.com,https://www.repair-crm.com/2026/08/30/hvac-software-for-small-business-2026-guide-comparison/,unverified,unverified,unverified,$19/month (1 user); $89 (2-5 users); $119 (6-10); $179 (11-20),self-serve public price (flat tiers),unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"Landing is a blog guide, not a product page; prices from that snippet.",search-verified (URL-cited)
23,HVAC contractors,ServiceTrade,servicetrade.com,https://servicetrade.com/hvac-crm/,,,unverified,unverified,unverified,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Commercial HVAC/mechanical/fire-protection CRM & estimating (SalesManager module). Commercial-focused; low fit for residential HVAC SMBs.,search-verified (URL-cited)
23,HVAC contractors,Successware,successware.com,https://www.successware.com/industries/hvac-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"HVAC dispatch via Google Maps nearest-tech, digital invoicing. Detail search blocked by budget exhaustion.",search-verified (URL-cited)
23,HVAC contractors,The New Flat Rate,thenewflatrate.com,https://thenewflatrate.com/,,,unverified,unverified,Menu-pricing bolt-on,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Three-trade (HVAC/plumbing/electrical) pricing-presentation tool. Medium verticality.,search-verified (URL-cited)
23,HVAC contractors,Workiz,workiz.com,https://www.workiz.com/blog/hvac/best-hvac-business-software-comparison/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"Horizontal; only a blog comparison surfaced, no product landing verified.",search-verified (URL-cited)
24,Plumbing contractors,Business Genie,businessgenieapp.com,https://www.businessgenieapp.com/,https://www.facebook.com/BusinessgenieApp/,https://www.linkedin.com/company/businessgenieapp,https://www.trustradius.com/products/business-genie-app/pricing,$50 to $135 (3 editions),self-serve public price + free trial,2019,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,"Homepage title: 'Software for Plumbers, Electricians, HVAC & Contractors'.",search-verified (URL-cited)
24,Plumbing contractors,Commusoft,commusoft.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Named in https://softwareconnect.com/roundups/best-plumbing-software/ as all-in-one work-order software. Detail search blocked.,candidate (prior knowledge; not search-verified)
24,Plumbing contractors,FieldPulse,fieldpulse.com,https://www.fieldpulse.com/resources/blog/software-small-plumbing-business,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Landing is a blog post targeting small plumbing businesses (5-200+ employees). Detail search blocked by budget exhaustion.,search-verified (URL-cited)
24,Plumbing contractors,Flat Rate Software (flatratesoftware.com),flatratesoftware.com,https://www.flatratesoftware.com/flat-rate-pricing-for-software-plumbers/,,,unverified,Free (per page title 'FREE Flat Rate Pricing Software for Plumbers'),unverified,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Only the title was visible; unknown whether it is a standalone product or lead-gen for a price book. Low-medium confidence.,search-verified (URL-cited)
24,Plumbing contractors,Jobber,getjobber.com,unverified,unverified,unverified,unverified,$169/month for up to five users (per softwareconnect roundup),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,No plumbing landing URL surfaced; roundup https://softwareconnect.com/roundups/best-plumbing-software/,candidate (prior knowledge; not search-verified)
24,Plumbing contractors,NSPG Price Guide (flatratepricebook.com),flatratepricebook.com,https://flatratepricebook.com/,,,https://flatratepricebook.com/,"$1,799.95 (one-time, per result text)",One-time purchase of flat-rate price book software/web app,unverified,unverified,unverified,unverified,,,,,vertical follow-up 2026-09-17: Electronic flat-rate price book for plumbing/electrical/HVAC ('20+ years'). Multi-trade; plumbing-heavy. Not a CRM.,search-verified (URL-cited)
24,Plumbing contractors,Pipe-Pro (Professional Estimating Systems),unverified,https://sourceforge.net/software/product/Pipe-Pro/,,,unverified,unverified,unverified,unverified,unverified,unverified,unverified,,,,,"vertical follow-up 2026-09-17: Pipe/plumbing estimating desktop program (500 pipe types, Excel recap). Skews commercial/mechanical piping; likely not a fit for small residential plumbers. Low confidence.",search-verified (URL-cited)
24,Plumbing contractors,QuoteIQ,myquoteiq.com,https://myquoteiq.com/crm-for-plumbing-business/,unverified,unverified,https://myquoteiq.com/pricing/,$29.99/month,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,https://www.capterra.com/p/10030635/QuoteIQ/,not found in search results,Dedicated plumbing CRM landing page; 'zero add-on fees'.,search-verified (URL-cited)
24,Plumbing contractors,Service Fusion,servicefusion.com,unverified,unverified,unverified,unverified,~$195/month Starter (per softwareconnect roundup),self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Roundup https://softwareconnect.com/roundups/best-plumbing-software/ : best for small-mid plumbing cos doing residential + commercial. No plumbing landing URL surfaced.,candidate (prior knowledge; not search-verified)
24,Plumbing contractors,ServiceTitan,servicetitan.com,https://www.servicetitan.com/industries/plumbing-software,unverified,unverified,unverified,unverified,contact-sales,unverified,unverified,unverified,unverified,unverified,unverified,unverified,not found in search results,Horizontal with plumbing landing; also publishes plumbing CRM buyer guide https://www.servicetitan.com/blog/plumbing-crm,search-verified (URL-cited)
24,Plumbing contractors,TurboBid,turbobid.com,https://www.turbobid.com/,unverified,unverified,unverified,"$99/month or $1,295 one-time",self-serve public price,unverified,unverified,unverified,bootstrapped (founder-run),https://www.turbobid.com/pages/when-we-complete-an-residential-electrical-estimate,unverified,unverified,not found in search results,Homepage titled 'Electrical Estimating Software & Plumbing Estimating Software'.,search-verified (URL-cited)
25,Handyman services,QuoteIQ,myquoteiq.com,unverified,unverified,unverified,https://myquoteiq.com/pricing/,$29.99/month,self-serve public price,unverified,unverified,unverified,unverified,unverified,unverified,https://www.capterra.com/p/10030635/QuoteIQ/,not found in search results,G2 listing snippet names 'handyman services' among target trades (https://www.g2.com/products/quoteiq/discuss). No dedicated handyman landing URL surfaced. Only tool with any handyman evidence before budget exhaustion.,search-verified (URL-cited)
31,Tree service & arborists,ArboStar,arbostar.com,https://arbostar.com/arborist-software/tree-care-crm,unverified,https://ca.linkedin.com/company/arbostar,https://g2.com/products/arbostar/pricing,unverified (quote-based; no published price per https://serviceagent.ai/blogs/tree-care-crm-software/),contact-sales (custom quote),2013 (https://www.crunchbase.com/organization/arbostar),47,https://getlatka.com/companies/arbostar,bootstrapped (no funding reported),https://www.crunchbase.com/organization/arbostar,unverified,https://www.softwareadvice.com/forestry/arbostar-profile/,unverified,"Toronto-based; Latka: $10.1M revenue 2024 with 47 staff. Vertical tree-care platform: CRM, estimating, dispatch, fleet tracking, safety compliance, PHC programs, GPS tree mapping. 567 LinkedIn followers.",search-verified (URL-cited)
31,Tree service & arborists,Arborgold,arborgold.com,https://www.capterra.com/p/12741/Arborgold/,unverified,unverified,https://www.capterra.com/p/12741/Arborgold/pricing/,"$129/mo Starter (Professional $299, Enterprise $499, prepaid annually) per https://fieldserviceguide.com/arborgold-2/",public price; no free trial listed,2004 (https://fieldserviceguide.com/arborgold-2/),unverified,unverified,unverified,unverified,135+ (G2+Capterra combined),https://fervorstudio.ca/news/arborgold-review-pricing-alternatives/,unverified,"Lancaster PA. Strong in PHC contracts, pruning cycles, plant tracking, proposals. Reviews mixed on cost and support.",search-verified (URL-cited)
31,Tree service & arborists,ArboristDesk,arboristdesk.com,https://arboristdesk.com/pricing/,unverified,unverified,https://arboristdesk.com/pricing/,$79/mo Starter ($69/mo annual); Growth $149; Pro $249; extra users $12-18/mo,self-serve public price; 14-day free trial no card,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Flat public pricing, tree-service specific.",search-verified (URL-cited)
31,Tree service & arborists,Fieldified,fieldified.com,https://fieldified.com/blog/apps-for-arborists,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Positions as all-in-one tree service/arborist and window cleaning software (estimates for removals, safety workflows, crew scheduling, equipment/compliance records). Only blog pages surfaced; pricing not found.",search-verified (URL-cited)
31,Tree service & arborists,GorillaDesk,gorilladesk.com,https://gorilladesk.com/industries/tree-service-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Horizontal FSM (pest-control origin) with dedicated tree-service landing page.,search-verified (URL-cited)
31,Tree service & arborists,QuoteIQ,myquoteiq.com,https://myquoteiq.com/top-10-crms-for-tree-service-businesses-in-2026/,unverified,unverified,https://myquoteiq.com/pricing/,$29.99/mo Essentials (1 user); Elite $299; Max $699 per https://contractortoolstack.com/software/quoteiq/pricing/,"self-serve public price, flat per-plan (no per-user fees)",2023 (https://myquoteiq.com/about-us/),11-50,https://www.crunchbase.com/organization/quoteiq,bootstrapped (100% self-funded; $30M valuation claimed),https://myquoteiq.com/about-us/,unverified,unverified,unverified,"Founded by contractors Mike Vidan and Justin Rogers. Exterior-cleaning-rooted FSM with MapMeasure Pro satellite measuring, AI quoting, 24/7 AI call answering. Raised Max tier $399.99 to $699 Feb-May 2026. Publishes hundreds of niche SEO 'Top 10' pages, so its niche landing pages are content pages.",search-verified (URL-cited)
31,Tree service & arborists,SingleOps,singleops.com,https://granum.com/singleops/pricing/,unverified,unverified,https://granum.com/singleops/pricing/,"$200/mo (third-party claim, https://serviceagent.ai/blogs/tree-care-crm-software/)",tiered (Essential/Plus/Premier); contact-sales,2013 (https://www.crunchbase.com/organization/singleops-llc),88,https://getlatka.com/companies/singleops,"VC (Five Elms Capital, Atlanta Ventures; $8.6M per Crunchbase vs $82.6M per Tracxn)",https://tracxn.com/d/companies/singleops/__wpGjZc-FoFtwDsALEMuFrBrrabFaDIuhque36M33rDk,unverified,https://www.capterra.com/p/176935/SingleOps/,unverified,"Now branded 'SingleOps by Granum'. Acquired LMN Nov 4 2024. Pricing charges office/sales users only, not crew. Founder Sean McCormick, Atlanta.",search-verified (URL-cited)
31,Tree service & arborists,Treezi,treeziapp.com,https://treeziapp.com/,unverified,unverified,https://treeziapp.com/,$49.99/user/mo Boost-In ($503.88/user/yr annual) per https://www.guideflow.com/blog/tree-service-software,self-serve public price,unverified (parent ArborPlus concept 2010; owner A Plus Tree founded 2002) https://treeziapp.com/our-why/,unverified,unverified,owned by A Plus Tree (operating tree company); no outside funding reported,https://aplustree.com/treezi/,unverified,unverified,unverified,"Built by a West Coast tree care company (late founder Jeremy Tibbets). Estimates, scheduling, tree inventory, invoicing, client portal, tree risk assessments.",search-verified (URL-cited)
32,Lawn care & landscape maintenance,HindSite Software / FieldCentral,fieldcentral.com,https://www.hindsitesoftware.com/lawn-care-hindsite-software,unverified,unverified,https://www.fieldcentral.com/pricing,$49.97/user/mo + $103.97/mo base (per https://www.capterra.com/p/10020754/FieldCentral/); 6 tiers ~$277 to $1000+/mo,self-serve public price,"unverified ('early 2000s', https://www.hindsitesoftware.com/)",unverified,unverified,family-owned (founder-owned; no outside funding reported),https://www.fieldcentral.com/fieldcentral,unverified,https://www.capterra.com/p/10020754/FieldCentral/,unverified,"Fertilization round chaining (auto-schedules rounds with required day intervals), contract manager, estimating, crew management.",search-verified (URL-cited)
32,Lawn care & landscape maintenance,LMN (Landscape Management Network),golmn.com,https://golmn.com/pricing/,unverified,unverified,https://golmn.com/pricing/,$297/mo Starter (1 office + 5 crew licenses); Professional $598/mo; implementation $847,self-serve public price,2009 (https://www.crunchbase.com/organization/landscape-management-software),unverified,unverified,acquired by SingleOps Nov 4 2024 (VC-backed parent),https://tracxn.com/d/companies/singleops/__wpGjZc-FoFtwDsALEMuFrBrrabFaDIuhque36M33rDk,unverified,https://www.capterra.com/p/142064/LMN/,unverified,"Burlington ON; founders Janna Bradley, Mark Bradley, Mike Lysecki. 8,000+ customers. Budget-based estimating, job costing, timekeeping; now 'LMN by Granum'.",search-verified (URL-cited)
32,Lawn care & landscape maintenance,QuoteIQ,myquoteiq.com,https://myquoteiq.com/top-10-best-scheduling-software-for-lawn-care-businesses-in-2026/,unverified,unverified,https://myquoteiq.com/pricing/,$29.99/mo Essentials (1 user); Elite $299; Max $699 per https://contractortoolstack.com/software/quoteiq/pricing/,"self-serve public price, flat per-plan (no per-user fees)",2023 (https://myquoteiq.com/about-us/),11-50,https://www.crunchbase.com/organization/quoteiq,bootstrapped (100% self-funded; $30M valuation claimed),https://myquoteiq.com/about-us/,unverified,unverified,unverified,"Founded by contractors Mike Vidan and Justin Rogers. Exterior-cleaning-rooted FSM with MapMeasure Pro satellite measuring, AI quoting, 24/7 AI call answering. Raised Max tier $399.99 to $699 Feb-May 2026. Publishes hundreds of niche SEO 'Top 10' pages, so its niche landing pages are content pages.",search-verified (URL-cited)
